# Tetrahedron method
        2.1034197152        2.6131727608
        2.1436387306        3.0816663939
        2.1838577460        4.0643708112
        2.2240767614        6.6038811549
        2.2642957768        2.3375761235
        2.3045147922        1.9432758622
        2.3447338076        1.8522808150
        2.3849528230        1.6383050039
        2.4251718384        1.4930410267
        2.4653908538        1.3934297683
        2.5056098692        1.3290831471
        2.5458288846        1.2689099790
        2.5860479000        1.1826919138
        2.6262669154        1.1359639536
        2.6664859308        1.1538857874
        2.7067049462        1.1234077696
        2.7469239616        1.2317479355
        2.7871429770        0.6670790620
        2.8273619924        0.5162832042
        2.8675810078        0.3724389096
        2.9078000232        0.2511624378
        2.9480190386        0.4146135116
        2.9882380540        0.5456896111
        3.0284570694        0.7942371062
        3.0686760848        1.7477689506
        3.1088951002        1.8115699735
        3.1491141156        1.4707667173
        3.1893331310        1.2175146727
        3.2295521464        1.1662828318
        3.2697711618        1.1418214699
        3.3099901772        1.1409312396
        3.3502091926        1.1292725253
        3.3904282080        1.2753170373
        3.4306472234        1.0352397719
        3.4708662388        0.9419910582
        3.5110852542        0.7900374471
        3.5513042696        0.6897831436
        3.5915232850        0.6137604062
        3.6317423004        0.5492387144
        3.6719613158        0.4963947962
        3.7121803312        0.4448428164
        3.7523993466        0.3952128057
        3.7926183620        0.3487697722
        3.8328373774        0.3101118791
        3.8730563928        0.2709028246
        3.9132754082        0.2157204691
        3.9534944236        0.1579232829
        3.9937134390        0.1119698491
        4.0339324544        0.0000000000
        4.0741514698        0.0000000000
        4.1143704852        0.0000000000
        4.1545895006        0.0000000000
        4.1948085160        0.0000000000
        4.2350275314        0.0000000000
        4.2752465468        0.0000000000
        4.3154655622        0.0000000000
        4.3556845776        0.0000000000
        4.3959035930        0.0175991845
        4.4361226084        0.2336730989
        4.4763416238        0.3896027173
        4.5165606392        0.5793291489
        4.5567796546        0.7229609042
        4.5969986700        0.9647622781
        4.6372176854        1.6792283086
        4.6774367008        4.5688044183
        4.7176557162        6.7197652009
        4.7578747316        4.0790698429
        4.7980937470        3.1720825227
        4.8383127624        2.5266565683
        4.8785317778        2.1004190305
        4.9187507932        2.2569149124
        4.9589698086        2.1401777786
        4.9991888240        2.1956162121
        5.0394078394        2.3222972046
        5.0796268548        2.1852533622
        5.1198458702        2.1907980125
        5.1600648856        2.0914562678
        5.2002839010        2.0617247511
        5.2405029164        2.2323589134
        5.2807219318        2.2005448553
        5.3209409472        1.7214877118
        5.3611599626        1.6465839056
        5.4013789780        1.5571378920
        5.4415979934        1.2773575586
        5.4818170088        1.0597916277
        5.5220360242        1.0052977831
        5.5622550396        0.9725448678
        5.6024740550        0.8962307891
        5.6426930704        0.9182006242
        5.6829120858        0.8905134873
        5.7231311012        0.9058700707
        5.7633501166        0.9543978852
        5.8035691320        1.0016870953
        5.8437881474        0.8941057322
        5.8840071628        0.9359482516
        5.9242261782        0.7983422984
        5.9644451936        0.7117200776
        6.0046642090        0.6452558976
        6.0448832244        0.5931825928
        6.0851022398        0.5468188909
        6.1253212552        0.5059049645
        6.1655402706        0.4689393440
        6.2057592860        0.4350539325
        6.2459783014        0.4033070517
        6.2861973168        0.3741355162
        6.3264163322        0.3438445420
        6.3666353476        0.3144974061
        6.4068543630        0.2869277093
        6.4470733784        0.2618393295
        6.4872923938        0.2345649873
        6.5275114092        0.2086088992
        6.5677304246        0.1738525543
        6.6079494400        0.1374218415
        6.6481684554        0.1064123367
        6.6883874708        0.0384124449
        6.7286064862        0.0000000000
        6.7688255016        0.0000000000
        6.8090445170        0.0000000000
        6.8492635324        0.0000000000
        6.8894825478        0.0000000000
        6.9297015632        0.0000000000
        6.9699205786        0.0000000000
        7.0101395940        0.0000000000
        7.0503586094        0.0000000000
        7.0905776248        0.0000000000
        7.1307966402        0.0000000000
        7.1710156556        0.0000000000
        7.2112346710        0.0000000000
        7.2514536864        0.0000000000
        7.2916727018        0.0000000000
        7.3318917172        0.0000000000
        7.3721107326        0.0000000000
